object_id,Z,Z_err,EBV,SpecType,English Translation,split,target,z,n_high_snr,n_detections,flux_amp,flux_skew,w_cv,snr_min,snr_max,u_max,u_snr_max,u_integral,u_energy_ratio,u_rise_time,u_fwhm,u_skew,u_lum_peak,g_max,g_snr_max,g_integral,g_energy_ratio,g_rise_time,g_fwhm,g_skew,g_lum_peak,g_decay_alpha,g_decay_ratio,g_half_life,r_max,r_snr_max,r_integral,r_energy_ratio,r_rise_time,r_fwhm,r_skew,r_lum_peak,r_decay_alpha,r_decay_ratio,r_half_life,i_max,i_snr_max,i_integral,i_energy_ratio,i_rise_time,i_fwhm,i_skew,i_half_life,z_max,z_snr_max,z_integral,z_energy_ratio,z_rise_time,z_fwhm,z_skew,y_max,y_snr_max,y_integral,y_energy_ratio,y_rise_time,y_fwhm,y_skew,color_ratio_g_r,flux_ratio_u_r,color_evol_g_r
amath_gwador_helegnen,0.7056,0.0,0.009,AGN,shield wall  + sworn brother + frozen,split_01,0,0.7056,26,140,6.238318371887502,0.1771030287660509,7.028589553079322,-34.94164901125331,36.40476881046767,6.6976496330288295,21.613301479050417,1495.9438261844368,-0.38958309405131136,917.2401500938072,485.9879807692281,-0.4339036344436496,3.341265581232593,3.5061285028758298,36.40476881046767,478.1473884118363,-0.37738982855694314,1224.0926360225155,631.9502814258891,-0.16750052860279793,1.7491070945644291,0.0,1.0,195.72215056285228,2.8394285381436797,17.87429862334948,276.30003325051064,-1.8116127407539342,1064.861104596625,651.8541862101301,0.07164522083611546,1.4165095764465494,-0.1329841933838925,0.9204720588388287,268.7032129455897,1.9467862195445342,7.129247829404278,164.23167761958277,-0.8823988448855739,774.5951571294556,572.2384498123854,-0.012366442462353303,510.86796435272055,1.4327726836473489,3.465438943426777,-92.31216066717437,-0.11259859793706396,879.0908771106928,633.608935272046,-0.7375925682656534,3.8025625370930283,2.4411555097906956,-285.43438588017324,10.0,1335.2229713883673,49.75984990619125,0.4988504472077115,1.2348003201967162,2.3588011405303333,1.483028815419676
amlug_loss_ang,3.45,0.0,0.042,AGN," snake, serpent + snow + iron",split_01,0,3.45,12,109,24.372296368339928,3.2865736609162157,7.297599071586841,-64.51817486000428,280.6090667016384,26.922988339418005,66.17062570579463,495.88542682217286,10.0,79.34130337078672,0.0,2.2013678911489216,320.47779169826225,16.816595986164913,134.03074040503375,-702.195301987459,10.0,73.90696629213615,0.0,2.265324363953537,200.17635032131406,0.0,1.0,9.781797752807863,41.599867341033665,280.6090667016384,-750.639763134546,10.0,93.47058426966305,4.347483146068472,2.873533489745073,495.1840208939943,0.0,1.0,2.1737303370786463,35.24911241017323,138.94432368860006,1379.6833159256055,10.0,90.2099775280895,0.0,4.1375744710526865,146.72705617977576,32.26243529663704,91.54310643979896,1204.9379643988284,10.0,96.73116853932544,0.0,3.3499192636503135,9.122354342217841,7.62208243264082,-644.5167109551317,10.0,58.690831460674445,32.60602247190997,1.3895651287350659,0.4042463752121351,0.6471892679732705,2.7158411090259436
amon_imloth_luin,0.7766,0.0,0.055,TDE,"hill, steep-sided mount  +  flowering valley  + blue",split_01,1,0.7766,22,119,4.1913579987572716,1.1734271206611555,1.9662505450216379,-3.26397746295102,17.96512660627247,0.21312312677066853,0.4614274111273285,-20.843977169811897,10.0,369.3993020375995,617.954182145672,-1.1031602659901987,0.12874929209299923,0.9109926924688186,8.215330304915597,153.01403174973262,0.7056769118069256,398.23713835415913,19.22520544861013,0.9206877092803493,0.5503375726251684,0.0,1.0,410.596194979173,2.914376371887591,17.96512660627247,152.67999439231014,0.5020058977522107,630.3132950579748,35.70404142744483,1.2168358192694606,1.760596798942665,-0.6261018614230325,2.2916589610379434,32.957503095802664,3.7384231898921256,15.960550867425034,-97.75444874340907,0.12224466367368031,617.954182145672,16.47872340425688,0.843795840272707,30.211077338738324,4.296239855041885,9.025115794977069,445.4064730392995,0.3503709554815976,637.179387594282,31.5843183609129,0.7408551884770834,4.408779055232528,4.161705679834643,475.4425066506509,12.73046187675265,667.3905212203052,950.2762017336521,0.7119485190143673,0.31258570055352325,0.07312818471158813,-9.702356003347802
andrann_puig_fern,0.3568,0.0,0.019,SN Ia," age, cycle  +  clean, tidy, neat  + dead",split_01,0,0.3568,11,159,5.242205480236548,2.8323118035472206,5.454516988307329,-2.351231626419696,44.94397185597595,2.465269716441908,5.17635822777642,197.24384392652064,10.0,1063.075840212265,0.0,0.8444005101304504,0.31630948790252744,0.4132379860654868,1.8760796369033745,-49.36167391026538,-1.046442422384172,1325.7180129716974,1084.515993514149,-0.655129940079473,0.05302101221723501,0.0,1.0,1.7867040094349147,9.686889417076308,44.94397185597595,262.8832769286443,0.8134962402950349,1347.1582399764152,0.0,4.542012416135096,1.242888358400853,-0.44107037154200085,1.3370149612811026,25.013561320754047,5.928087260569389,13.2993608372905,571.6140456324388,0.46639564171065684,1329.291420990567,10.72007665094211,2.607218753380727,21.440227004717908,6.744014907668242,12.62528940458626,820.1381956734874,2.114586227554567,1370.3851709905628,21.44015330188958,2.1903949884182614,5.545634977215312,3.1366547054737683,-18.91966176027019,0.3875465688843002,1291.7711527122644,262.6422464622662,1.1931879929076008,0.04265950870436398,0.25449546864864553,4.0381288350973685
ang_cugu_harad,0.7503,0.0,0.016,AGN,iron + dove + south,split_01,0,0.7503,18,139,2.747510411462784,-0.12094343177523041,3.361566343690572,-3.7844538838764445,14.300765150386372,0.5507177199657239,1.3367943000295377,-108.21306737660512,-0.7221651777607954,882.4838027766637,208.96697708964172,-1.1936805842837632,0.3105773077392648,0.7052257391090941,9.137339390202637,380.7286303279245,0.30665210657530123,1048.0499342969774,607.6117808375745,0.4210375080112812,0.39771211904089016,-0.5229615928761912,13.148232145112674,51.43803919328072,2.0592641836329135,14.300765150386372,538.2418509164647,0.1579820162016264,880.8763640518755,223.433925612751,0.4488269647573929,1.161322221693558,-0.14352206271660495,1.845675701358276,159.13637662115323,2.0757053487106445,9.30199470433944,389.4145738681853,-0.2336847568047656,887.3061189510362,200.92978346569305,0.9384271375749341,154.3140604467807,1.6279456435061164,4.145968624638964,389.63056282093777,0.239098801836725,848.7275895560766,559.38861909387,0.3578599248627287,3.1404803719275667,2.5945001849963365,474.433160315285,2.8022892164571718,858.3722219048176,692.8060332514423,-0.6416939329869037,0.34246475136579996,0.2674340946192073,-10.766920524949779
ang_neledh_aith,0.2095,0.0,0.118,SN II,"iron + enter, go in  + point of spear ",split_01,0,0.2095,13,100,3.8934016208911415,1.8556310602305544,1.9565243606307112,-1.9219601555291042,23.20786480003876,2.453259380782788,2.0158411589163157,4.5906336255081435,10.0,682.2041339396437,0.0,1.1592035672972694,0.11012742691818456,1.5978236752350572,16.65963254482211,182.34269692110763,3.1160522514655704,314.14840843323805,0.0,2.39034965195727,0.07172670423722052,-0.8799680872092637,0.9857420367759643,61.34262091773327,3.311901028812358,23.20786480003876,445.4669950182745,0.5351397914925472,310.4306738321644,20.44754030591109,2.402434813836503,0.14867206515864395,-0.517236460638271,0.408310677025242,40.89508061182218,5.4613104488393756,17.55138679111584,778.6770683272125,0.3094643226476086,291.84200082678416,27.883009508064408,1.3654015998400177,40.89508061182218,5.296414624102015,14.123005230578622,916.8476475606149,0.5437718679228769,228.64059528731087,0.0,2.3457128833261085,3.913010097640002,2.7443012821417936,112.69286465152543,3.7992983421370754,312.2895411326952,22.306407606447916,0.7151228495624753,0.48244895571625157,0.7407403236690918,-0.36932457217732517
angos_rusc_curunir,0.215,0.0,0.049,AGN,horror + fox  + wizard,split_01,0,0.215,39,141,4.042198034116316,0.7330607957814466,1.3532303405751942,-4.982636304990972,28.846903512232032,1.1520789212200122,4.018031519564267,972.3049638588504,3.0722882758744694,634.1828806584374,922.4479012345677,-0.6585591255457902,0.05440692705461507,1.040580659120803,8.99685586190576,911.4088568148193,0.1559967900902305,593.2679012345692,647.2013168724291,-0.014020851938884938,0.049141421626979924,-0.3237065697691972,1.4041475756702335,948.4846913580204,3.429501957051267,28.846903512232032,1858.4569165178932,0.5000911619753097,946.6249382716027,230.61201646091024,0.9252003166405904,0.16195822992174605,-0.32356056137832695,2.036512846682863,258.5086419753114,4.081760175214249,16.019841752126737,1766.3508545648199,0.7278930865806317,898.2707818930021,215.7338271604948,0.7581499365209887,239.91086419753574,3.491709413282458,9.353485090176559,963.3518485198803,1.3275994947002852,941.0455967078187,106.00707818930196,0.5680782121693312,3.8506547740114847,4.742332971062555,2274.5464437975247,8.865569523897042,946.6249382716087,290.1247736625541,0.09878930415909776,0.3034202542328491,0.3359317474420798,4.569684034490728
annon_adab_lossen,2.736,0.0,0.03,AGN,"gate, door  + building, house + snowy",split_01,0,2.736,32,47,6.262428323852927,0.03176464034011146,0.4677109778174091,-0.7939563283745141,92.7993740255367,6.8688534888430235,17.446757313412967,443.780018322183,10.0,101.83466274089871,8.288865096359512,-0.7061993011903287,51.425017939507114,7.4265690178979975,82.57023668741249,1192.2424286004275,10.0,235.64068522483998,149.19962526766628,-0.7838520664360138,55.600464560020875,0.0,1.0,0.0,5.768278628380578,92.7993740255367,1183.047081624365,10.0,287.74213062098505,201.30109743040597,-0.5089062042116348,43.18534853398237,0.0,1.0,0.0,4.685438468335844,21.002829668642065,1025.9169055078125,10.0,309.0563704496781,219.062955032119,-0.4118590556456437,0.0,4.509601300596357,10.67939797758924,971.2786857662259,3.1296811417181996,126.7012847965738,203.66935224839398,0.14438530268451158,4.230061356913412,5.175873932491671,873.7032398035617,0.9890664380011204,126.7012847965738,197.74871520342592,-1.175206047245167,1.2874842234343928,1.1907975915466198,1.0403664238563994
araf_hub_faun,0.2929,0.0,0.012,SN Ia,"wolf + harbour, haven, small landlocked bay  + cloud",split_01,0,0.2929,14,719,2.2879495044586857,1.5822235909311098,10.2686984105437,-6.9877194374863345,76.61872870335392,2.480847774596086,2.4532409517911464,237.05425001447776,10.0,349.584035888314,0.0,0.7947239548861087,0.2153137955047819,4.9717452823218915,76.61872870335392,-20.618673961226417,0.1888879007825617,281.3724959393627,6.8211771985463825,3.9390866832316815,0.4314998114682827,-0.49804165396707134,0.7117743505520048,18.758217959627448,6.165901095398654,56.36333507059007,-22.315615667418903,10.0,277.9619460128397,11.937040761081068,6.769062529456131,0.5351410840890983,-0.3888821657243119,0.7590928806443078,42.63222213628355,5.5634271555463135,26.12331993170786,-127.67585601384528,0.6908023717639923,283.0778095753744,10.231727125069371,3.974127673636578,17.052904323615753,4.7967727757654375,14.67750484369739,-0.9344662615947056,3.3735957390810007,272.846082450305,0.0,3.0987399149390065,5.874858369231992,2.671948048777379,-146.6064238118164,10.0,1601.265527109599,1575.686209296931,-0.07455859078701896,0.8063289370150866,0.4023495242403274,1.5560588362456425
aras_ryn_manadh,0.3513,0.0,0.03,SN Ia,"deer + hound of chase  + final end, fate, fortune",split_01,0,0.3513,10,185,0.0,0.0,0.0,0.0,0.0,1.005802189421648,2.623520548080764,-277.59273060940603,-1.0916072899927904,1327.6605491008656,0.0,0.7054681648214248,0.12513355019164735,0.0,0.0,0.0,0.0,1320.4252941611765,0.0,0.0,0.0,-0.5461718885001351,0.3317794850827073,258.6586250277501,0.0,0.0,0.0,0.0,1340.3221342411034,0.0,0.0,0.0,-0.7850166220600836,0.4151555675107353,325.58432620439356,5.781729218701113,21.61249903289609,7.837598408131083,0.9268584960081947,1369.2629319914129,16.279212610082396,3.156740981029631,43.411233626882805,4.090194729549168,6.391992288273767,691.316939784436,0.9268846991499733,1371.071782727743,356.33390068822825,1.806626396207435,5.169706599708688,3.2665695433145414,-449.91415511547945,-2.1717664889187156,1363.8366017908695,0.0,1.0162918931962863,0.0,0.0,1.0
badhor_graw_aiglos,1.206,0.0,0.013,AGN,"judge + bear + plant, bush",split_01,0,1.206,11,90,1.9844895295276996,-0.3430718432318718,1.6064891961347345,-5.892588679427255,8.040429090930099,0.6710860309636938,2.1304419925164892,162.89315105908454,1.4716172044255529,508.33667271079037,133.92434270172055,0.4515788995705227,0.9767227685616745,0.791895421640281,8.040429090930099,192.60513742521445,1.0097715535528302,518.4169990933815,123.84401631912948,0.18307317628990435,1.1525531048904438,0.0,1.0,165.605394378966,1.131158449177528,7.4455791287212705,129.97194392897936,0.20678335192149608,508.33667271078707,174.24569356300935,-0.4991210878816021,1.6463287286371442,-0.03823276828287808,2.38138752266785,136.8044424297372,1.1434762902352607,5.717620182622667,189.64194785101543,0.581505584884991,524.1771532184936,172.8056663644616,-0.4600260015880519,123.84406165004731,1.267990083347633,3.651183649371542,96.51050035971102,11.713597670580217,672.5019945602908,201.60657298277584,-0.4574674919449937,2.784058795672428,2.7192839755691747,-38.27023540191497,10.0,600.4996373526744,24.48077969174987,-0.011818929829862367,0.7000740896573622,0.5932727092114591,1.0874311177175604
badhor_magol_merilin,1.429,0.0,0.062,AGN,judge + sword + nightingale,split_01,0,1.429,51,120,5.980145432153325,0.7980159921336312,1.0223943129593887,-9.59080833706096,44.668017592771385,7.365991334986439,16.64436051422094,4234.745491596376,1.1662902385072254,597.0026759983534,344.3109510086447,-1.1817206860309295,15.04902230302203,5.195540828757997,44.668017592771385,2654.4235235400392,0.4025120482003514,614.7354055166745,302.93454096335694,-0.3769085448974094,10.614702930326567,-0.02624864125481371,0.5742700733245477,302.93454096335694,3.837899587819358,23.965668900628703,1905.2410620815888,0.2127558512798867,580.7476327706869,344.3109510086447,-0.5147886474381403,7.840986211798049,-0.07862418955200187,1.5711825556583832,336.9223137093445,3.6337316904141703,12.344667582503568,1559.1076075718638,0.3173753390403449,508.33890489913824,657.5895841910254,-0.28788306726154367,232.0035405516671,3.5748368357199642,4.783561594398825,831.3360197200363,0.34875800293504794,509.8166323589971,255.64717990942646,-0.0765895853471048,2.6138617971172544,2.0399474124002412,664.3711728782773,206.8201988555543,790.585220255249,617.6908604363921,-0.2598463972270283,1.3537455465228794,1.9192762205369402,1.1767552126136713
badhor_onodrim_alagos,0.2254,0.0,0.03,AGN,judge + Ents (people)  + storm of wind,split_01,0,0.2254,55,169,3.9723873054809364,0.4945741731667246,1.5101100147063544,-9.917564284165381,21.228881103660324,1.0707564362828048,2.7248698627927297,626.7252097218675,2.8394043272011533,1428.348131222458,1177.271339970619,-0.25889903367694966,0.055470708502660504,1.8742900731900916,19.471727340971377,1113.0127679707414,2.88179154770938,1255.3841194711918,831.3432348620821,-0.3372326091419806,0.0970978971280244,0.0,1.0,241.7776236330972,2.972549289331245,21.228881103660324,1982.1082511978193,2.1475988908386996,1279.5618573526979,875.9791088624069,-0.1776552131844861,0.15399339154169142,-0.08481159797253648,3.1232303541188777,204.58111637016765,3.8102969020167112,13.217342108973689,2440.613677813273,0.9191592368484561,1207.0285621021694,580.266443610249,0.1687153102194708,284.55377835808525,4.702160001784744,9.319531110372209,2467.2191202332606,2.3177196685925345,1231.2062999836814,602.5843806104143,0.4302646998459775,4.994151126191872,3.189513797130825,1796.7566492094886,10.0,1562.2557532234382,604.4441814917551,0.38591734373335823,0.6305326708574418,0.36021474224535327,2.643723018389062
